"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Civilian population aged 25 and up,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Natural amenity scale,Net migration rate,"Non-rent seeking organizations per 10,000 population","Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars",Percent of adults that have diabetes,Percent of civilian population aged 25-34 that is uninsured,Percent of current spending spent on support services,Percent of population that didn't work over the past year,Percent of population that works part-time (less than 35 hours a week),Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of revenue from federal sources,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total revenue from state sources,Percent of working population that carpooled to work,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Population density,"Population growth, 2010-2016",Population that has low access to grocery stores rate,"Property crime events per 1,000 population",Rate Working Outside County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of interest on school system debt to total elementary-secondary expenditures,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),"Share of emp. in Arts occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Share of emp. in top 2 local industries,Share of emp. in top 3 industries,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,Total civilian population aged 18-64 rate,Total civilian population aged 25-34 rate,"Total civilian population, 2016 rate",Total fall 2015 public school enrollment rate,"Total school revenue from local sources, thousands of current dollars rate","Total school revenue from state sources, thousands of current dollars rate",Years of potential life lost to premature death (age-adjusted) rate,"emp. growth, 2001-2016",emp. in social assistance industries (NAICS 624) rate,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000,% Low birthweight,% Smokers,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia rate per 100000,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,% With Annual Mammogram,% Vaccinated (Influenza),Income Ratio (80th% : 20th%),Injury Death Rate,Average Daily Air Polution above 2.5 ppm,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,state,county,HDI
0.026722176,0.500819385,24724.0,0.054527114,0.0,0.190517664,1.454372624,134.2024715,0.041888219,0.389216661,9.097017288,-0.55,-0.002758,13.61470388,0.0,0.0,10.0,23.09337044,27.93579674,14.75134087,18.83353043,21.43678093,13.04597664,84.88505554,8.539618492,4.986481667,33.12267685,10.39068535,4.2776618,9.564505577,4.827711582,69.49236298,-0.032705568,0.3095313988930996,20.99816574,0.283302059,1.356010309,0.030767914,0.0,1.633764466,0.94475383,4.0,0.004652436,3.558851242,0.03822276,0.022081789,0.122708039,0.030529173,0.067842606,0.047661323,0.117593848,0.028017713,0.082654907,0.006686734,0.086969686,0.045107707,0.205172879,0.171126182,0.40624,-0.86537,-0.0689,-1.18293,0.77701,0.136028512,0.5777147686687205,0.1147523105864391,0.9845960904059544,0.1663622236156929,1.3942582949371576,0.7916246353499278,0.2011634882630388,0.002139434,2.72635568036206e-05,85.86863762,71.05571833,73.09578287,59.8778232,84.16450647,82.96827575,96.8,8.198380567,87.07043768,69.76547266,86.99236567,0.771417135,77.65794221,79.06111691,67.33276457,77.35482017,75.56672363,71.26448151,72.59244455,0.0,32.8632069,2.738600575,54.7720115,366.9724771,134.1914282,16.43160345,7.0,19.0,29.0,90.0,32.0,340.5,1533.0,1590.0,665.0,51.0,64.0,3.8,75.0,7.6,0.0,10.0,83.0,24.0,NE,DODGE,0.8655950287523925
0.033031259,1.505277157,63022.0,0.056558527,0.0,0.124168915,1.437660668,112.6195373,0.029190491,2.229723215,6.449177742,-1.83,0.0077812,10.6130744,0.0,0.024341542,9.8,11.75313282,29.65974808,20.01042938,17.49674034,29.69483566,11.00938988,83.12206268,5.370447636,3.128617764,56.93808365,7.646990336,4.180790901,6.831812382,4.332029343,101.1666412,-0.399959441,0.1294878594859961,13.13941371,0.43902668,0.870058388,0.014746577,0.002315403,1.129050469,0.930157246,4.0,0.006527121,8.083989143,0.044812653,0.03265918,0.123572738,0.02942423,0.101047405,0.008164794,0.093449173,0.078100406,0.138130412,0.0,0.071316167,0.057245862,0.197993084,0.162644959,-0.22605,-1.10527,-0.20582,-0.16897,-0.73966,0.136258346,0.583797113252794,0.1092371385910139,0.9481132075471698,0.1189652051943351,0.5939889597755758,0.897301027102846,0.0617282688453011,0.002622767,0.0059499570155196,85.09440674,67.09662451,67.2220984,59.99003377,82.20051147,75.80276267,96.2,7.396271798,89.16446309,69.33579467,84.83772996,0.746253793,77.37538563,76.12840535,71.55977773,69.2797338,76.44975959,66.14087542,72.30567468,1.131938785,13.58326542,6.791632709,55.46500045,280.7208186,29.4304084,9.055510278,7.0,20.0,21.0,83.0,34.0,413.5,1793.0,3378.0,906.0,49.0,54.0,3.5,102.0,7.2,1.0,12.0,83.0,33.0,WI,DODGE,0.8649751265187984
0.077978849,0.402826846,1336.0,0.0,1.0,0.576036866,1.43989071,128.4635701,0.028297255,0.0,5.088339329,4.38,0.095869102,5.063291139,0.0,0.0,7.5,19.7183094,38.8716507,20.56367493,17.53653526,15.66265106,20.48192787,75.90361786,3.38066268,3.582510471,7.437457561,12.26158038,4.070981026,6.15866375,3.340292215,1.626918435,-13.32364341,1.153717157629961,8.858267717,0.388283386,0.854438844,0.009026798,0.0,0.0,0.92393736,9.0,0.004232804,20.08024788,0.068242885,0.035837838,0.079554918,0.009244993,0.046224962,0.059926271,0.026194146,0.0,0.021571649,0.0,0.073883465,0.084302887,0.073883465,0.073170732,0.85787,-0.81573,2.39555,1.208,1.83868,0.0,0.5282280603689212,0.1190609278926774,1.0,0.1581889323644494,2.2118501956400225,0.184460592509782,0.0,0.024170665,0.0,84.98524787,71.10851993,67.19241123,58.0845928,77.94610414,80.82639225,96.0,23.52941176,84.91576176,68.04013637,86.84131051,0.2339747776383059,79.84331379,81.4624962,69.92400995,74.4145965,77.37862902,68.58485958,71.63084105,0.0,0.0,0.0,49.28536225,739.2804337,0.0,0.0,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,CO,DOLORES,0.8638576186150071
0.002277834,0.356797785,5160.0,0.0,0.0,0.253036437,1.579912664,110.9554585,0.033307178,0.0,0.465838522,-2.07,0.015859,15.29441754,0.0,0.0,9.7,19.07582855,27.03798485,19.55396271,18.55834389,14.45427704,15.63421822,81.4159317,4.286911964,5.089502811,72.7338028,5.473294553,6.7502985,8.323377609,4.679410458,20.09125519,-1.913152926,0.6270664433465931,18.39315366,0.531200409,0.70035089,0.004054138,0.0,1.274534795,0.912330905,3.0,0.007692308,12.18743706,0.044046458,0.035243716,0.060311039,0.030947775,0.067698258,0.037561353,0.080464217,0.124674685,0.07969052,0.054751735,0.043849157,0.064903997,0.154174754,0.200136672,0.43635,-0.55101,-0.20582,-1.20518,-0.73966,0.130480167,0.6155524188374182,0.1083023225972026,0.984729885794944,0.1859360964968561,0.4924932631849095,1.558834851790068,0.7761941932503529,-0.002892958,0.0039779289105607,85.74467251,68.16166261,72.98985086,59.96254048,82.87197552,79.60742398,95.9,13.15789474,85.36219812,71.03744214,83.56083927,0.764833937,76.32607139,78.28500795,69.50347228,71.93072985,75.41389999,70.30689084,70.39552009,0.0,25.47446185,0.0,292.9563113,585.9126226,165.584002,25.47446185,6.0,22.0,28.0,28.0,44.0,207.1,2561.0,2910.90625,7600.0,41.0,46.0,4.5,49.0,7.8,1.0,10.0,84.0,29.0,KS,DONIPHAN,0.862529284033559
0.037513189,0.447495967,2300.0,0.0,0.0,0.275027503,1.471181556,136.3231268,0.071879843,0.0,1.411954761,0.86,0.065283097,22.71436684,0.0,0.0,11.1,48.61111069,29.65099144,24.42260361,24.66830444,14.8648653,25.0,74.32432556,6.823165417,4.702750683,62.8143959,15.43167913,10.41769028,12.67813301,2.800982714,3.922812462,-4.650530324,0.1636379072447233,11.11111111,0.295037384,0.755145877,0.005175984,0.0,2.839295855,0.886213815,6.0,0.006622517,7.479253292,0.0318962,0.011560502,0.163277996,0.035971224,0.047661871,0.049830243,0.042266188,0.0,0.043165469,0.0,0.107239041,0.043123733,0.107239041,0.185725971,1.46005,0.51615,1.30024,-1.35782,-0.588,0.0,0.5618938961779806,0.0821448944666286,0.9834569309754706,0.1765544780376497,0.6714204221334854,1.3890473474044496,2.5951992455790074,-0.000473055,0.0,81.55914888,67.15390085,68.91154209,43.29583254,82.63560001,83.52865067,95.7,9.87654321,83.41779983,69.62370723,81.85216153,0.2339747776383059,80.88733059,75.90613492,73.02503282,74.55516818,77.4030301,72.15216399,68.67596527,0.0,0.0,0.0,283.9295855,340.7155026,113.5718342,0.0,9.0,20.0,21.0,78.0,15.0,241.6,2648.0391061452515,3278.0,1648.7392328398385,28.0,18.0,4.4,125.0,5.9,0.0,13.0,81.0,27.0,TX,DONLEY,0.8626936360483338
0.052175421,0.161951914,9953.0,0.0,0.0,0.0,1.430051813,124.3246978,0.070795893,4.381187916,5.647100449,-0.12,0.0014492,7.744842639,0.0,0.0,14.8,32.39436722,42.23107529,44.01280594,12.59338284,21.88295174,20.61068726,82.95165253,17.35069275,7.164325237,43.72117615,10.38229376,5.56029892,5.154749393,3.79935956,36.85002899,-5.55704518,0.0177333763503442,19.61961962,0.460362167,1.009535524,0.005871252,0.0,1.408153207,0.921217738,6.0,0.005488474,10.71733952,0.045273628,0.027997404,0.054419594,0.007821229,0.090502794,0.012767228,0.19329609,0.024829356,0.058845437,0.0,0.045162465,0.064934976,0.154478493,0.260468994,0.67722,1.38477,-1.5065,-0.05013,-0.73966,0.145317155,0.5365888281638157,0.0755908865072042,0.8843069060969551,0.1003619845269359,0.4732770246291433,0.5315494357300021,0.5317149224927248,-0.002545586,7.097735822272695e-05,89.7369336,65.55944055,63.54166668,50.92454973,85.92902544,58.70646282,94.2,9.036144578,91.74134099,76.27668845,76.20845922,-0.40373383,74.037966,76.78462773,90.87542088,70.0,71.875,65.3125,64.16666667,0.0,6.991051454,34.95525727,251.6778523,265.6599553,34.95525727,0.0,13.0,24.0,31.0,21.0,23.0,567.8,13706.0,3348.0,1648.7392328398385,46.0,37.0,5.4,63.0,9.7,0.0,17.0,78.0,27.0,GA,DOOLY,0.8070538666508246
0.021671312,0.482807219,21443.0,0.07228306,0.0,0.467811004,1.437660668,112.6195373,0.039456949,0.0,2.224633694,-0.15,-0.006886,18.4029156,0.0,0.006764374,10.0,9.619405746,33.69238281,15.84729958,20.18622017,30.47923279,17.76357841,75.14376831,4.542775154,2.93643856,28.93486023,8.361074553,3.600248337,10.69521999,5.77281189,57.6578331,-0.417491452,0.0944188159311865,10.59071881,0.139196405,1.280574089,0.003998059,0.004793789,3.969256306,0.94769714,4.0,0.018370884,6.871799946,0.042213302,0.013742254,0.147699354,0.034309823,0.079923579,0.008322093,0.035981532,0.046766762,0.097914345,0.0,0.089657705,0.04247345,0.169279102,0.168995202,-0.67769,-1.21282,-0.27427,0.76768,-0.73966,0.144995831,0.5620007951136651,0.0864143987856445,0.987675738190755,0.1282301492645198,1.3051067982218367,0.5676750153601503,0.2385105581336513,0.001996996,0.0138783476092377,86.30355613,63.96619254,68.52149413,60.14083225,83.42668846,78.59651574,94.9,8.262910798,87.75701487,66.95891105,80.61110307,0.75421692,76.38147766,77.89984719,69.68466446,75.27896056,75.63638122,67.22974654,70.62728838,3.584743332,7.169486665,0.0,60.94063665,146.9744766,28.67794666,7.169486665,7.0,17.0,20.0,73.0,23.0,192.8,1315.0,1729.0,709.0,53.0,41.0,3.7,97.0,6.8,0.0,11.0,81.0,18.0,WI,DOOR,0.8949567117921264
0.024161408,0.45115003,23113.0,0.030815691,1.0,0.214631753,1.623124448,133.48985,0.029673707,0.0,3.919392347,0.2,-0.0151422,9.530543856,0.0,0.0,15.5,14.9933424,35.02099609,21.24501419,17.32720757,27.51148987,16.4149704,82.14051056,10.58846092,3.722992659,59.67518997,13.77960726,5.351643562,8.840309143,4.715504646,60.31275177,-0.511987246,0.1631817439832362,33.40770853,0.397260284,1.464232717,0.007694645,0.00099464,0.922310696,0.956671958,4.0,0.008267196,9.316480637,0.034835864,0.020556549,0.134751725,0.03943984,0.062017719,0.019008843,0.105268171,0.005193441,0.100123846,0.006203966,0.074037083,0.04381131,0.154771269,0.139232205,0.19547,0.24315,-1.09576,-0.02878,-1.19466,0.124000248,0.5857446611814736,0.115712921019383,0.9866876213367848,0.1460355613078179,0.6697482358016702,1.3440571939231456,0.2472823358910357,-0.000791217,0.0051770361468059,85.81975863,70.41262799,66.81406609,65.27539488,82.52430953,82.34394361,94.0,9.202453988,86.97476911,68.47244007,84.48186291,-0.401499969,77.57891131,78.13639432,68.14302442,72.05511725,78.20867408,70.46041265,71.13600119,3.061849357,45.92774036,110.2265769,349.0508267,906.3074097,150.0306185,33.68034293,10.0,21.0,32.0,68.0,20.0,640.5,2133.0,1451.0,389.0,46.0,51.0,4.7,85.0,7.9,1.0,18.0,78.0,42.0,MD,DORCHESTER,0.8608249194751137
0.021899939,3.400265455,97867.0,0.006733236,0.0,0.119070966,1.448275862,172.9482759,0.033512296,1.530135632,21.95605278,-1.11,-0.0011122,5.592162887,0.0,0.0,10.4,21.8948555,25.2142868,25.38253021,14.61626053,30.82427025,14.83972549,85.58958435,7.733817577,3.767684221,57.11899567,8.902868573,4.627643108,6.411612511,3.620319843,249.0619049,8.759840357,0.1761097426557229,33.0245836,0.62699852,2.355363148,0.038885709,0.001343498,0.269501826,0.910396414,2.0,0.006804394,7.341979027,0.02008388,0.018530648,0.108886332,0.079006916,0.066959875,0.019952223,0.04602097,0.063856669,0.081970871,0.001101278,0.097042864,0.030813856,0.191935321,0.101046965,0.88798,1.20277,-1.57496,0.05615,-1.19466,0.188589674,0.6086777944612402,0.1314058323289589,0.9806621464209484,0.1876822181972434,0.6687921248072611,1.086878943151289,0.0448185816371189,0.011363863,6.059912333268245e-05,86.14361677,58.33333333,66.47216364,62.0703346,84.35275188,81.82783199,95.6,13.80645161,87.34420195,67.33333333,82.32750214,-0.081193826,77.0032426,79.64727243,70.07239057,80.0,77.83069988,81.66666667,68.0,5.502176799,28.88642819,88.72260088,295.0542308,669.2022531,284.7376493,8.941037298,8.0,17.0,24.0,72.0,32.0,581.6,2975.0,1467.0,806.0,47.0,46.0,4.3,76.0,8.7,0.0,15.0,86.0,54.0,SC,DORCHESTER,0.867145442544291
0.019060066,0.451164931,58156.0,0.010831185,0.0,0.202364469,1.430051813,124.3246978,0.069206697,0.0,1.104054213,-0.31,0.0019978,10.48478625,0.0,0.0,12.4,40.14925385,36.93504715,35.40037918,15.28644943,24.95344543,20.43096542,82.28252411,16.09694862,6.8848176,48.50095749,12.32602619,5.73926115,6.486819267,2.976546764,285.7038269,-2.367683604,0.4002076148647184,50.68811785,0.143828163,2.178726813,0.005052118,0.002891902,1.729449278,0.924999174,3.0,0.006257652,10.64425087,0.032890584,0.017962366,0.149392875,0.036119711,0.050940869,0.045736089,0.049733219,0.001961323,0.081000373,0.010652741,0.079076524,0.040001489,0.191582764,0.099158516,0.67722,1.47577,-1.5065,-0.06294,-1.19466,0.111090127,0.5986504343305245,0.1306240928882438,0.9794424105885666,0.16456902714295,0.6715876351190347,0.9200766847908498,0.1239891987089227,-0.007276731,0.0109394969997617,89.9241623,55.98908015,64.88578571,62.49773311,87.6940977,79.69341262,93.1,10.18090029,88.56907804,71.65446379,87.77865574,-0.737539108,73.73553967,79.31421174,78.15283914,69.10367511,75.93365211,66.481977,68.64727502,4.302509439,34.42007551,258.1505663,633.5445148,1721.003775,286.1168777,13.98315568,14.0,22.0,35.0,80.0,6.0,1335.2,1267.0,1599.0,715.0,46.0,41.0,5.4,74.0,10.0,0.0,22.0,79.0,14.0,GA,DOUGHERTY,0.8237876371088539
0.034487467,0.445706755,203279.0,0.015911507,1.0,0.086726219,1.454545455,99.99142367,0.027812248,0.0,5.116150379,5.15,0.0072508,5.177068445,0.0,0.000747429,5.3,7.354952335,33.83773804,16.24145699,18.71688461,53.42840195,19.01112747,85.80662537,2.703593731,4.491840839,45.66067886,6.608373763,4.697458267,7.825098038,4.602913857,356.7948303,10.07934423,0.1740125361350314,10.7258325,0.558123817,1.893043738,0.046747416,0.00108671,0.73050659,0.906822033,1.0,0.010709048,3.405434847,0.030834287,0.020568034,0.142421732,0.025129198,0.056713847,0.027189728,0.027881866,0.001079878,0.035713651,0.02804951,0.117276792,0.03474047,0.315481325,0.140905669,1.88158,-0.44347,1.3687,1.03094,1.83868,0.179532121,0.615517537662536,0.1047072601022155,0.997097741202528,0.2128832286356201,1.121302961449602,0.9915509900139384,0.0105298527962881,0.039571401,0.0053780892189996,85.62486131,72.26448542,67.21619039,45.44342279,82.92402226,80.71937277,97.3,19.05328967,89.14755084,67.9374941,88.21827623,0.585472826,75.20865826,80.35105152,68.18070858,76.58564465,80.49169616,69.1430157,71.65042994,0.326836905,16.34184526,4.902553577,61.44533816,176.1650919,30.39583218,9.151433343,8.0,11.0,9.0,93.0,35.0,204.6,1399.0,1469.0,772.0,48.0,55.0,3.3,53.0,4.8,1.0,10.0,77.0,42.0,CO,DOUGLAS,0.9620675691401588
0.018875582,0.63376385,88440.0,0.007231547,0.0,0.103675289,1.423680456,114.446505,0.053294157,0.0,6.218673229,-0.45,0.0068318,5.416492135,0.231011689,0.047047969,12.0,31.63593102,28.40024567,24.06525612,16.56247711,33.424263,23.3151474,85.79910278,8.928009033,5.295200348,49.54631805,11.48304145,5.206274986,7.900106907,3.687148333,674.800354,4.440986987,0.3084623423703564,28.93743649,0.619960747,2.596530757,0.018885396,0.0,0.433319371,0.923166003,1.0,0.007685239,4.326984882,0.021991143,0.013368171,0.114745615,0.045198158,0.06024779,0.006927672,0.057760043,0.017265331,0.081800044,0.003578773,0.089754928,0.02465949,0.195052099,0.079868492,0.19547,0.84705,-0.95884,0.35799,-0.588,0.105467432,0.6211681840862578,0.1215623033923186,0.9919729829407808,0.1881359241555361,0.8680893529934989,1.0357599994214763,0.0520086108776928,0.017066218,0.007253241540898,87.92196033,73.21428572,66.66666668,63.75761436,86.19431732,86.66666667,94.5,17.38419619,88.3080456,58.0,86.56483012,-0.166281174,74.43963265,80.50748825,75.01082251,85.0,89.87654321,74.16666667,67.66666667,0.73325072,16.13151585,56.46030547,202.3771988,597.5993371,167.914415,6.599256484,10.0,18.0,25.0,80.0,14.0,545.6,2742.0,2323.0,909.0,37.0,45.0,4.0,65.0,10.5,0.0,16.0,82.0,54.0,GA,DOUGLAS,0.8574691529852259
0.032798223,0.557386041,13135.0,0.050581689,1.0,0.503347259,1.42257361,125.2219193,0.038247406,0.369851738,2.443163157,-3.5,0.022676,16.61296818,0.0,0.0,10.8,22.83633232,33.68421173,21.33499146,16.4842453,16.63326645,16.23246574,81.56312561,4.421468735,3.256507397,48.24495316,10.59696606,6.061359882,6.492537498,3.266998291,47.68098831,-1.051051051,0.0997076378856853,6.306852638,0.429226227,0.980057112,0.009700722,0.000527462,1.006846557,0.969771619,6.0,0.002099738,4.780851841,0.048472237,0.039395832,0.08756861,0.020345166,0.100603338,0.010493209,0.062438615,0.020828603,0.13175249,0.0,0.051985135,0.063451819,0.111653273,0.203679985,-0.52714,-0.35247,-0.13736,-0.4607,-1.043,0.152827305,0.5799696509863429,0.1180576631259484,0.9917551846231664,0.1842185128983308,1.113859382903389,1.135306019221042,0.3188510892766818,-0.008201716,5.058168942842691e-05,85.48072663,64.69185628,66.20736073,63.80670091,83.99246879,80.45113252,95.3,8.047945205,88.51009784,67.03412657,63.62776206,0.922875311,78.72390805,76.62768452,68.86226822,77.08071104,80.11842339,72.40389983,72.32220815,0.0,15.08523156,5.028410519,221.2500629,432.4433047,30.17046312,5.028410519,6.0,22.0,22.0,71.0,24.0,222.8,3896.0,1622.0,6488.0,47.0,41.0,4.4,75.0,8.5,0.0,12.0,75.0,36.0,IL,DOUGLAS,0.871308266880756
0.011954324,2.757492304,65863.0,0.042973047,0.0,0.140717483,2.0,62.02272727,0.034880532,1.344350457,13.91402721,0.36,0.022496199,9.015738904,0.0,0.0,6.5,19.13018417,25.07139778,16.14876938,29.3988018,27.19056892,15.54027462,85.54027557,5.707788944,3.213926077,58.68563461,9.126326127,8.151161194,12.29589844,5.570077419,249.4148712,4.986194575,0.1299673086839934,21.98269872,0.263840809,1.161971569,0.03932013,0.002028929,1.803147781,0.878522703,3.0,0.01739995,5.259748936,0.028313661,0.018437892,0.119672607,0.057876881,0.048483609,0.105197728,0.054808299,0.005544785,0.058507645,0.011766074,0.095479266,0.050357409,0.242530705,0.192232486,0.46645,-0.21184,-0.20582,-1.09403,0.62534,0.117213664,0.7043110561056105,0.1492024202420242,0.9942931793179318,0.1310591996699669,0.551808305830583,0.9094729785478548,0.0460135582628575,0.003006326,0.0157195407040704,86.06870318,84.09090908,65.2173913,58.94798769,83.46362758,85.0,96.4,12.03266008,87.9017558,61.50234741,82.87261015,0.169958653,75.67087413,80.67400263,59.84691697,90.0,80.63687601,74.85507246,76.66666667,0.0,52.48333654,49.85916971,270.2891832,651.6680954,191.5641784,34.11416875,7.0,16.0,16.0,91.0,38.0,678.8,1114.0,1698.0,332.0,49.0,61.0,5.1,57.0,7.6,0.0,20.0,78.0,28.0,KS,DOUGLAS,0.9146310689756784
0.038298078,1.74896574,26249.0,0.054256416,1.0,0.192239036,1.532026144,115.0607843,0.032127978,0.0,25.31778908,-2.23,-0.014387,20.10978858,0.0,0.0,7.6,11.04693127,19.20902443,11.55336666,21.5839138,30.45550919,16.36652565,79.92584991,4.879059315,4.383361816,64.78016663,6.505190311,3.615556479,10.53207493,5.202206612,57.13850784,2.368852231,0.2520243997070153,17.63793244,0.140590897,1.546535751,0.056841727,0.030198768,1.630523398,0.939284443,4.0,0.009006551,3.639677048,0.028094444,0.01979154,0.122953189,0.027549117,0.077763144,0.010255038,0.050543298,0.053428978,0.097684119,0.009721825,0.086028264,0.038574748,0.162823283,0.114553172,-0.31638,-2.13107,0.20493,-0.64546,-0.73966,0.160187954,0.5678747761922848,0.1127177038684824,0.9891758450436764,0.1442678096684933,0.6159188324019316,1.3150398784656283,0.1537982219901253,0.00905035,0.0078400520861591,88.34307559,66.21095919,70.79672686,60.98998446,84.88066507,81.30636426,96.5,9.753874202,89.1620572,68.32530492,84.05553981,0.950569944,75.5149347,76.59853257,70.57469766,75.02705916,77.01940529,69.36932012,68.8105928,2.736352442,13.68176221,8.209057327,68.40881105,317.4168833,79.35422082,8.209057327,6.0,19.0,24.0,80.0,25.0,207.6,904.0,1362.0,454.0,56.0,50.0,3.9,75.0,5.7,0.0,12.0,83.0,15.0,MN,DOUGLAS,0.8983463321182372
0.012289132,0.082740791,9663.0,0.074255588,0.0,0.14732965,1.437007874,118.1781496,0.048097133,0.0,0.007110537,-0.88,-0.034414701,11.81334908,0.0,0.0,11.9,30.46153831,35.22129822,35.02875519,16.49840164,11.60896111,21.79226112,71.486763,16.49315834,5.291181564,51.12944412,13.9349294,5.035143852,7.59105444,4.766773224,16.68444633,-1.585793628,0.2733799480953442,13.70573418,0.494577446,1.21762559,0.000199667,0.055108152,1.476668636,0.923941551,6.0,0.007960199,7.612733841,0.020935997,0.017956516,0.090688137,0.03309797,0.106354811,0.015517074,0.081641659,0.116460651,0.11827008,0.014002951,0.08265701,0.036267966,0.146191754,0.196550311,0.04493,0.23488,-0.0689,-0.27938,1.53535,0.224584519,0.5581792529887875,0.0965322640528699,0.9910150738843098,0.1148733942229152,0.3671938813395708,0.5798618846068166,0.6417709580455929,0.002058633,0.00623746936957,84.66096937,65.74730176,64.61007214,63.40293815,81.91800933,78.04296678,93.9,8.791208791,87.36693332,67.50241303,60.54868683,0.394270208,81.40525933,78.25382518,73.84375883,74.36733484,80.02293505,69.68930788,74.00435921,0.0,7.39918609,7.39918609,162.782094,436.5519793,81.39104698,36.99593045,6.0,28.0,30.0,39.0,28.0,270.7,6687.0,4395.0,1648.0,33.0,38.0,4.3,87.0,8.2,0.0,15.0,81.0,41.0,MO,DOUGLAS,0.8198226780346793
0.029899666,1.606889129,351559.0,0.016566867,0.0,0.167590296,1.462121212,129.1079545,0.036803852,0.718761981,9.54824543,-1.92,-0.0031359,8.603178396,0.0,0.0,8.8,19.23135376,26.64871979,17.09377289,18.79911804,32.08000183,12.90855217,87.51548004,9.689326286,5.257775307,41.24705887,9.045454874,4.220387459,8.002329826,4.585198879,1616.833374,5.055597455,0.1062554261642365,37.73080159,0.134561892,1.321447466,0.024847521,0.000368951,1.819903122,0.94376967,2.0,0.009996235,2.765431881,0.036552165,0.024971839,0.132681035,0.031416536,0.064626889,0.038732577,0.04631366,0.008791556,0.062684796,0.008715887,0.086414871,0.038856138,0.336326924,0.185378434,0.40624,-0.84882,-0.0689,-1.24637,-0.73966,0.104505446,0.6194535511078632,0.1576263729790723,0.988364537333434,0.177473479207662,1.0974113350501515,0.9225775099263144,0.011842963749855,0.002657295,0.0179768910618072,85.60972096,67.37822705,68.50344687,65.88236637,83.26649987,79.86506463,96.5,10.8063372,88.54216729,69.40165538,88.98617384,-0.140202327,76.12402048,79.90017314,70.61168662,76.64183499,77.78987636,71.4226891,68.22511773,7.631371264,36.48167726,153.3719493,285.8972259,685.7066278,538.4770017,13.58756347,8.0,18.0,21.0,98.0,41.0,666.6,900.0,1031.0,238.0,52.0,62.0,4.5,55.0,8.1,0.0,15.0,82.0,17.0,NE,DOUGLAS,0.9004767581013555
